,gid_x,Weight_y,Age_y,LevelReason,Location_y,CurrentStatus,Level_y,Sex_y,AnimalID,HW_y
367,1211179456602147,18,01 year(s) 06 month(s) 01 day(s),L1,Dog Pre/Post Op 135 2,Identifying Info,L1,F,A0059255890,
368,1211179520955167,0,,,Receiving 130 19,Stray Wait,,M,A0059256599,
369,1211179456605570,34,00 year(s) 06 month(s) 01 day(s),L1,Dogs 064 A1,Stray Wait,L1,M,A0059253890,-
370,1211179456428149,10,01 year(s) 00 month(s) 01 day(s),STAFF ONLY,Receiving 130 8,Stray Wait,STAFF ONLY,F,A0059253774,-
371,1211179520702703,88,08 year(s) 00 month(s) 01 day(s),L1,Dogs 606 A2,Stray Wait,L1,M,A0059253396,-
372,1211179456360085,0,05 year(s) 06 month(s) 18 day(s),STAFF ONLY2025001753,Dogs 203 6,Court,STAFF ONLY,M,A0057829055,
373,1211179456362551,71,06 year(s) 00 month(s) 01 day(s),L2-SF,Dogs 506 B1,Identifying Info,L2,F,A0059253592,-
374,1211179520682445,40,00 year(s) 05 month(s) 01 day(s),L1,Dog Visiting 060 C7,Stray Wait,L1,M,A0059253771,
375,1211179382807424,87,04 year(s) 00 month(s) 01 day(s),L1,Dogs 081 B10,Stray Wait,L1,M,A0059248207,-
376,1211168045929438,68,04 year(s) 03 month(s) 07 day(s),L2-BR,Dogs 088 A6,Priority,L2,M,A0058548793,
377,1211168112741722,15,00 year(s) 05 month(s) 07 day(s),L1,Featured Dogs 55,Available,L1,N,A0058950632,
378,1211168182754093,13,00 year(s) 05 month(s) 07 day(s),L1,Featured Dogs 55,Available,L1,N,A0058950641,
379,1211185097222612,72,01 year(s) 09 month(s) 16 day(s),L2-OA,Foster Trial Adoption,Trial Adoption,L2,N,A0058481949,-
380,1211168177571388,82,02 year(s) 07 month(s) 06 day(s),L1,Dogs 506 A7,Microchip,L1,M,A0057698813,-
381,1211168111412919,12,00 year(s) 04 month(s) 01 day(s),L1,Featured Dogs 54,Stray Wait,L1,F,A0059252389,
382,1211168046241319,13,00 year(s) 04 month(s) 01 day(s),L2-SF,Featured Dogs 54,Stray Wait,L2,F,A0059252380,
383,1211168046152860,14,00 year(s) 04 month(s) 01 day(s),L1,Featured Dogs 54,Stray Wait,L1,M,A0059252401,
384,1211168111329596,16,06 year(s) 00 month(s) 01 day(s),L1,Dog Visiting 060 C3,Identifying Info,L1,F,A0059253294,-
385,1211168181207158,120,07 year(s) 00 month(s) 01 day(s),L1,Dogs 602 5,Microchip,L1,S,A0059252820,-
386,1211168045948682,13,04 year(s) 00 month(s) 01 day(s),L1,Featured Dogs 54,Stray Wait,L1,M,A0059252327,
387,1211168181039890,14,00 year(s) 04 month(s) 01 day(s),L1,Featured Dogs 54,Stray Wait,L1,F,A0059252310,
388,1211168181002185,46,02 year(s) 00 month(s) 02 day(s),L1,Foster Friendly Finder,Stray Wait,L1,S,A0059250235,-
389,1211168045878348,14,00 year(s) 04 month(s) 01 day(s),L1,Featured Dogs 54,Stray Wait,L1,F,A0059252362,
390,1211168181008152,12,00 year(s) 04 month(s) 01 day(s),L1,Featured Dogs 54,Stray Wait,L1,F,A0059252344,
391,1211168111099312,42,04 year(s) 00 month(s) 01 day(s),L1,Dogs 081 B5,Stray Wait,L1,F,A0059250440,-
392,1211168045857238,36,00 year(s) 08 month(s) 01 day(s),L1,Dogs 068 B1,Stray Wait,L1,M,A0059249083,-
393,1211168180898671,57,03 year(s) 00 month(s) 01 day(s),L1,Dogs 503 A3,Stray Wait,L1,M,A0059249931,-
394,1211168111024555,53,01 year(s) 00 month(s) 02 day(s),L1,Dogs 406 B7,Stray Wait,L1,F,A0059249152,-
395,1211168180895584,7,00 year(s) 10 month(s) 01 day(s),L1,Dogs 602 C5,Stray Wait,L1,M,A0059247232,-
396,1211168110987066,21,00 year(s) 04 month(s) 01 day(s),L1,Dog Intake 128.04,Stray Wait,L1,F,A0059250212,
397,1211168045759304,35,00 year(s) 01 month(s) 01 day(s),L1,Dogs 303 B5,Stray Wait,L1,F,A0059247670,-
398,1211168110922577,29,03 year(s) 00 month(s) 02 day(s),L1,Dog Intake 128.02,Stray Wait,L1,F,A0059246375,-
399,1211168180619288,42,02 year(s) 00 month(s) 02 day(s),L1,Dogs 088 B5,Stray Wait,L1,M,A0059240909,-
400,1211168180619794,21,06 year(s) 00 month(s) 02 day(s),L1,Dogs 067 C1,Microchip,L1,N,A0059245106,-
401,1211168180619576,82,03 year(s) 00 month(s) 02 day(s),L1,Flex 83,Stray Wait,L1,F,A0059239562,-
402,1211168110827420,63,00 year(s) 10 month(s) 02 day(s),L1,Dogs 081 A1,Stray Wait,L1,M,A0059246410,-
403,1211157513951510,0,,STAFF ONLY,Dogs 301 1,Identifying Info,STAFF ONLY,F,A0059245717,
404,1211157513851844,0,,STAFF ONLY,Dogs 301 2,Identifying Info,STAFF ONLY,F,A0059245741,
405,1211157618318929,73,05 year(s) 00 month(s) 02 day(s),L2 - SF/RG,Dogs 402 6,Microchip,L2,N,A0059245257,-
406,1211184862295089,78,02 year(s) 00 month(s) 02 day(s),L1,Dogs 401 7,Microchip,L1,F,A0059245927,-
407,1211157618128621,11,02 year(s) 00 month(s) 02 day(s),L1,Small Animals 8,Stray Wait,L1,M,A0059240942,-
408,1211157618076963,63,02 year(s) 00 month(s) 02 day(s),L1,Dogs 606 B3,Microchip,L1,N,A0059242581,-
409,1211157513637860,10,04 year(s) 00 month(s) 02 day(s),L1,Dogs 067 C1,Microchip,L1,F,A0059245103,-
410,1211184597551822,93,03 year(s) 00 month(s) 02 day(s),L1,Dogs 606 B7,Microchip,L1,N,A0059241633,-
411,1211157513618053,58,01 year(s) 06 month(s) 02 day(s),L2-SF,Dogs 506 A1,Stray Wait,L2,N,A0059242246,-
412,1211157513613713,12,02 year(s) 00 month(s) 02 day(s),L1,Small Animals 1,Stray Wait,L1,M,A0059240381,-
413,1211157513429114,51,04 year(s) 00 month(s) 00 day(s),L1,Dog Pre/Post Op 138 3,Microchip,L1,F,A0059238268,-
414,1211157617858701,26,04 year(s) 00 month(s) 03 day(s),,Clinic Clinic,Court,,F,A0059239705,+
415,1211157617866561,43,01 year(s) 00 month(s) 03 day(s),L1,Dogs 088 B3,Stray Wait,L1,M,A0059238550,-
416,1211157477343016,20,01 year(s) 07 month(s) 03 day(s),,Clinic Clinic,Court,,F,A0059239719,+
417,1211145826177729,35,03 year(s) 04 month(s) 22 day(s),STAFF ONLY,Dogs 203 2,Pending Behavior Assessment,STAFF ONLY,S,A0058256604,+
418,1211178625165703,16,03 year(s) 00 month(s) 03 day(s),L1,Dogs 602 C6,Identifying Info,L1,M,A0059237875,
419,1211165514315309,36,00 year(s) 10 month(s) 03 day(s),L1,Dogs 506 B7,Stray Wait,L1,M,A0059234298,-
420,1211145514752282,41,,L1,Dogs 067 A2,Stray Wait,L1,F,A0059232749,-
421,1211145741264140,17,07 year(s) 00 month(s) 03 day(s),STAFF ONLY,Receiving 130 10,Rescue,STAFF ONLY,M,A0059236825,-
422,1211145823159648,69,04 year(s) 00 month(s) 03 day(s),L1,Dogs 506 A5,Available,L1,S,A0059234037,-
423,1211145514751042,45,01 year(s) 00 month(s) 03 day(s),L1,Dogs 406 A2,Microchip,L1,N,A0059234322,-
424,1211185492477475,93,08 year(s) 00 month(s) 04 day(s),L1,Dogs 401 4,Stray Wait,L1,F,A0059231416,-
425,1211145740988258,48,02 year(s) 00 month(s) 04 day(s),L1,Flex 85,Stray Wait,L1,F,A0059230047,-
426,1211145514502870,8,00 year(s) 02 month(s) 04 day(s),L1,Salon C1,Stray Wait,L1,S,A0059231395,
427,1211167805945903,46,03 year(s) 00 month(s) 04 day(s),L1,Dogs 079 B5,Priority,L1,M,A0059230095,+
428,1211145822886603,44,02 year(s) 00 month(s) 04 day(s),L1,Dog Quarantine B7,Stray Wait,L1,F,A0059230914,-
429,1211145514519426,31,01 year(s) 00 month(s) 04 day(s),L1,Flex 85,Stray Wait,L1,F,A0059230076,-
430,1211134274383661,35,00 year(s) 10 month(s) 05 day(s),L1,Dogs 088 A1,Available,L1,F,A0059229633,-
431,1211134274434980,6,00 year(s) 02 month(s) 05 day(s),L1,Clinic Clinic,Stray Wait,L1,F,A0059230145,
432,1211134866911358,0,03 year(s) 00 month(s) 05 day(s),STAFF ONLY,Dogs 202 2,Bite Quarantine,STAFF ONLY,F,A0059231042,
433,1211134528249138,32,00 year(s) 05 month(s) 04 day(s),L1,Dogs 068 C1,Microchip,L1,N,A0059229628,
434,1211134528182332,17,00 year(s) 05 month(s) 05 day(s),L1,Puppy 47 2,Stray Wait,L1,M,A0059229600,
435,1211134865751275,10,01 year(s) 00 month(s) 04 day(s),L2-SF,Small Animals 6,Microchip,L2,F,A0059229612,-
436,1211134528176406,15,00 year(s) 05 month(s) 05 day(s),L1,Puppy 47 2,Stray Wait,L1,M,A0059229604,
437,1211134865756775,18,00 year(s) 05 month(s) 05 day(s),L1,Puppy 47 2,Stray Wait,L1,M,A0059229601,
438,1211173524279352,36,02 year(s) 00 month(s) 04 day(s),L1,Dogs 068 A5,Identifying Info,L1,F,A0059229516,+
439,1211154525226971,36,02 year(s) 00 month(s) 04 day(s),L1,Dogs 068 B5,Identifying Info,L1,F,A0059229515,-
440,1211134527875756,49,03 year(s) 00 month(s) 05 day(s),L1,Dogs 503 A6,Available,L1,F,A0059228590,-
441,1211134865477291,59,04 year(s) 00 month(s) 05 day(s),L1,Dogs 406 B6,Identifying Info,L1,F,A0059229518,-
442,1211134273042026,28,03 year(s) 00 month(s) 05 day(s),L1,Dogs 602 C4,Identifying Info,L1,M,A0059229512,-
443,1211131255694254,4,00 year(s) 02 month(s) 23 day(s),L1,Dog Visiting 060 C2,Available,L1,S,A0058929784,
444,1211134907797094,6,01 year(s) 00 month(s) 06 day(s),L2-SF,Foster Friendly Finder,Available,L2,F,A0059227530,-
445,1211134909337956,11,02 year(s) 00 month(s) 06 day(s),L1,Foster Friendly Finder,Available,L1,M,A0059226901,+
446,1211131134052798,23,00 year(s) 05 month(s) 05 day(s),L1,Dogs 602 C2,Identifying Info,L1,F,A0059226903,
447,1211131133960583,10,00 year(s) 04 month(s) 07 day(s),2025010664,Parvo 1,Stray Wait,,M,A0059219219,
448,1211131564869795,13,00 year(s) 04 month(s) 07 day(s),202501010664,Parvo 1,Stray Wait,,M,A0059219255,
449,1211134572194620,60,03 year(s) 04 month(s) 29 day(s),L2-OA/JM,Foster Foster Home,Available,L2,N,A0058215215,-
450,1211134572187006,13,01 year(s) 06 month(s) 07 day(s),L1,Foster Friendly Finder,Microchip,L1,S,A0059222702,-
451,1211134586232279,9,00 year(s) 05 month(s) 07 day(s),L2-SF,Foster Friendly Finder,Available,L2,M,A0059221594,-
452,1211134565620072,75,03 year(s) 00 month(s) 04 day(s),L1,Foster Friendly Finder,Available,L1,M,A0059220107,-
453,1211128175262931,31,00 year(s) 04 month(s) 07 day(s),L2-SF,Dogs 064 C2,Available,L2,S,A0059217493,
454,1211128280550461,24,00 year(s) 04 month(s) 06 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059200418,
455,1211134584363033,30,01 year(s) 01 month(s) 05 day(s),L2-BR/A,Foster Foster Home,Available,L2,N,A0058970450,-
456,1211134571758400,30,01 year(s) 01 month(s) 05 day(s),L2-BR/A,Foster Foster Home,Available,L2,N,A0058970450,-
457,1211134908709894,42,03 year(s) 00 month(s) 08 day(s),L2-SF,Dogs 066 B5,Available,L2,F,A0059214231,-
458,1211133109447137,35,00 year(s) 05 month(s) 08 day(s),L1,Dogs 406 A1,Available,L1,M,A0059207637,
459,1211119355489013,14,00 year(s) 04 month(s) 07 day(s),STAFF ONLY,Dogs 204 2,Pending Behavior Assessment,STAFF ONLY,F,A0059209837,
460,1211119355363232,15,00 year(s) 04 month(s) 07 day(s),STAFF ONLY,Dogs 204 1,Pending Behavior Assessment,STAFF ONLY,F,A0059205840,
461,1211119510680035,16,00 year(s) 04 month(s) 07 day(s),STAFF ONLY,Dogs 204 2,Pending Behavior Assessment,STAFF ONLY,M,A0059205909,
462,1211133127454498,63,03 year(s) 02 month(s) 18 day(s),A892389 L2-LB,Dogs 606 A6,Available,L2,N,A0053630131,-
463,1211119631731624,20,00 year(s) 04 month(s) 07 day(s),STAFF ONLY,Dogs 204 1,Bite Quarantine,STAFF ONLY,M,A0059205944,
464,1211109320897157,0,,STAFF ONLY,Dogs 204 3,Available,STAFF ONLY,M,A0059209164,
465,1211109320621574,17,00 year(s) 03 month(s) 08 day(s),L1,Dog Visiting 060 C6,Available,L1,S,A0059207833,
466,1211109320660269,20,00 year(s) 04 month(s) 08 day(s),L1,Dogs 068 C2,Available,L1,S,A0059204968,
467,1211154954283643,35,00 year(s) 05 month(s) 08 day(s),L1,Dogs 306 B7,Available,L1,M,A0059205427,
468,1211134583723381,74,03 year(s) 00 month(s) 09 day(s),L1,Foster Friendly Finder,Available,L1,M,A0059204663,+
469,1211109350167326,0,,,Parvo 1,Stray Wait,,M,A0059205301,
470,1211176786429962,23,00 year(s) 04 month(s) 08 day(s),L1,Dogs 068 C2,Available,L1,S,A0059204957,
471,1211098025794892,56,00 year(s) 10 month(s) 09 day(s),STAFF ONLY,Dogs 302 1,Bite Quarantine - Not Visible,STAFF ONLY,N,A0059199426,
472,1211098025688189,19,00 year(s) 04 month(s) 10 day(s),L1,Dogs 064 C1,Available,L1,F,A0059187357,
473,1211087329849309,12,00 year(s) 03 month(s) 10 day(s),L1,Clinic Clinic,Adopted,L1,S,A0059189962,
474,1211087560273375,11,00 year(s) 02 month(s) 25 day(s),L1,Dogs 067 C2,Adopted,L1,N,A0059189186,
475,1211087276164099,10,00 year(s) 02 month(s) 25 day(s),L1,Dogs 067 C2,Adopted,L1,F,A0059189164,
476,1211087560076967,0,05 year(s) 05 month(s) 01 day(s),STAFF ONLY,Dogs 204 4,Bite Quarantine - Not Visible,STAFF ONLY,M,A0058101225,
477,1211134585933827,47,05 year(s) 00 month(s) 12 day(s),L1,Foster Foster Home,Available,L1,F,A0059126703,+
478,1211072317587708,25,00 year(s) 09 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,S,A0057476702,
479,1211072316613368,16,00 year(s) 04 month(s) 12 day(s),L1,Puppy 47 1,Adopted,L1,N,A0059124540,
480,1211072316613699,17,00 year(s) 04 month(s) 12 day(s),L1,Puppy 47 1,Adopted,L1,S,A0059124537,
481,1211134902535117,58,02 year(s) 00 month(s) 13 day(s),L1,Foster Foster Home,Available,L1,M,A0059123733,-
482,1211069988644637,11,00 year(s) 02 month(s) 14 day(s),L3-SF,Foster Friendly Finder,Available,L3,M,A0059116423,
483,1211134572393963,34,03 year(s) 09 month(s) 30 day(s),L2-SF,Foster Foster Home,Available,L2,N,A0057177276,-
484,1211061578781020,2,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112746,
485,1211061578700431,19,00 year(s) 03 month(s) 14 day(s),L1,Foster Friendly Finder,Available,L1,F,A0059113422,
486,1211156921326756,65,,L3-SF,Dogs 201 7,Priority,L3,M,A0059113748,
487,1211061538318916,2,00 year(s) 01 month(s) 03 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112765,
488,1211061578718530,29,00 year(s) 04 month(s) 14 day(s),L1,Dogs 502 C5,Available,L1,S,A0059113015,
489,1211061447691843,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112691,
490,1211061447691642,3,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112662,
491,1211061447699186,2,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112722,
492,1211061578577769,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112653,
493,1211061447575115,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112611,
494,1211134572479458,31,01 year(s) 06 month(s) 15 day(s),L1,Foster Foster Home,Available,L1,F,A0059110884,-
495,1211061538067412,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112561,
496,1211051785564508,58,,STAFF ONLY,Dogs 201 8,Court,STAFF ONLY,M,A0058458175,
497,1211051785476869,15,00 year(s) 03 month(s) 13 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059102980,
498,1211073107817355,15,00 year(s) 05 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059102003,
499,1211150194940714,50,01 year(s) 05 month(s) 20 day(s),L1,Dogs 401 7,Priority,L1,M,A0056299774,
500,1211178228582837,47,04 year(s) 00 month(s) 16 day(s),L3 - SF,Dogs 081 B4,Priority,L3,M,A0059098443,
501,1211151087937469,53,00 year(s) 11 month(s) 16 day(s),L2 - OA,Dogs 603 B3,Priority,L2,M,A0059095636,
502,1211132638465375,59,03 year(s) 00 month(s) 16 day(s),L2 - BH,Dogs 066 B1,Available,L2,M,A0059093469,
503,1211041339768915,21,00 year(s) 04 month(s) 16 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059092566,
504,1211151011324356,0,,L3-BR/SF,Dogs 406 B5,Priority,L3,M,A0059089696,
505,1211030186944809,18,00 year(s) 04 month(s) 16 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058895707,
506,1210780913239537,18,00 year(s) 04 month(s) 16 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058895707,
507,1211096697958465,45,01 year(s) 06 month(s) 15 day(s),L1,Dogs 606 B2,Available,L1,M,A0059089087,
508,1211019133305004,71,04 year(s) 02 month(s) 25 day(s),L1,Foster Foster Home,Available,L1,N,A0058629781,-
509,1211003906970406,15,00 year(s) 04 month(s) 22 day(s),L1,Dogs 502 C3,Available,L1,N,A0059061552,
510,1211134572557356,29,00 year(s) 07 month(s) 23 day(s),L1,Foster Trial Adoption,Available,L1,F,A0059055438,-
511,1211134586650157,37,03 year(s) 00 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,N,A0059047995,+
512,1211134909859950,65,03 year(s) 00 month(s) 24 day(s),L2-SF,Foster Foster Home,Available,L2,N,A0059047768,-
513,1211156793109647,66,03 year(s) 00 month(s) 04 day(s),L1,Dog Pre/Post Op 138 2,Available,L1,M,A0059037447,-
514,1211134909869185,34,07 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Available,L1,M,A0059032318,+
515,1210934354753262,4,00 year(s) 02 month(s) 03 day(s),L1,Foster Foster Home,Cruelty Exam,L1,M,A0059007888,
516,1210934207078807,5,00 year(s) 02 month(s) 03 day(s),L1,Foster Foster Home,Rescue,L1,F,A0059007887,
517,1210923750758285,0,,L3-OA,Foster Foster Home,Available,L3,F,A0058668136,
518,1211134586761857,50,04 year(s) 01 month(s) 00 day(s),L1,Foster Foster Home,Available,L1,M,A0059004782,-
519,1210912477472106,24,00 year(s) 05 month(s) 00 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058998972,
520,1210912477164546,7,00 year(s) 04 month(s) 01 day(s),L1,Foster Foster Home,Available,L1,F,A0058994062,
521,1211134586703728,53,01 year(s) 01 month(s) 01 day(s),L1,Foster Friendly Finder,Available,L1,F,A0058994579,-
522,1210897289833354,13,00 year(s) 04 month(s) 03 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058987574,
523,1211134572625101,43,03 year(s) 02 month(s) 14 day(s),L3-BR,Foster Foster Home,Available,L3,S,A0057453715,-
524,1210836809099884,12,05 year(s) 01 month(s) 08 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058932598,
525,1211134583588036,32,00 year(s) 10 month(s) 08 day(s),L1,Foster Foster Home,Trial Adoption,L1,F,A0058756027,-
526,1211134586843796,12,13 year(s) 01 month(s) 14 day(s),L1,Foster Foster Home,Available,L1,F,A0058915433,-
527,1210807019015652,6,00 year(s) 04 month(s) 14 day(s),L1,Foster Foster Home,Available,L1,M,A0058912690,
528,1210807087650593,0,00 year(s) 02 month(s) 12 day(s),,Foster Foster Home,Adopted,,F,A0058912893,
529,1210807087642457,4,00 year(s) 04 month(s) 14 day(s),L1,Foster Foster Home,Available,L1,M,A0058912886,
530,1210807145804983,5,00 year(s) 04 month(s) 14 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058912760,
531,1210807087434295,6,00 year(s) 04 month(s) 14 day(s),L1,Foster Foster Home,Available,L1,M,A0058912618,
532,1210807087422306,5,00 year(s) 04 month(s) 14 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058912660,
533,1211134910073046,38,00 year(s) 07 month(s) 16 day(s),L1,Foster Foster Home,Available,L1,F,A0058897336,-
534,1210781089655014,9,00 year(s) 04 month(s) 16 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058895686,
535,1210780913192089,9,00 year(s) 04 month(s) 16 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,M,A0058895697,
536,1211134910088009,22,00 year(s) 07 month(s) 18 day(s),L1,Foster Foster Home,Available,L1,M,A0058890026,-
537,1210769775527030,24,00 year(s) 05 month(s) 17 day(s),L1,Foster Foster Home,Available,L1,M,A0058884826,
538,1210769911038873,3,00 year(s) 02 month(s) 30 day(s),L1,Foster Foster Home,Adopted,L1,F,A0058875691,
539,1210736991127219,17,00 year(s) 06 month(s) 21 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,M,A0058857281,
540,1210737060574297,4,00 year(s) 03 month(s) 03 day(s),L1,Foster Foster Home,Available,L1,M,A0058856146,
541,1210577923521809,14,00 year(s) 05 month(s) 07 day(s),L1,Foster Foster Home,Pending Medical Assessment/Treatment,L1,S,A0058730013,
542,1210577954339446,30,00 year(s) 05 month(s) 11 day(s),L1,Foster Foster Home,Available,L1,S,A0058728464,
543,1210577821564080,21,00 year(s) 05 month(s) 11 day(s),L1,Foster Foster Home,Available,L1,M,A0058728472,
544,1210577953669640,7,00 year(s) 02 month(s) 10 day(s),,Foster Foster Home,Under Age,,F,A0058695874,
545,1210577953622649,7,00 year(s) 02 month(s) 10 day(s),,Foster Foster Home,Under Age,,F,A0058695966,
546,1210577820903789,7,00 year(s) 02 month(s) 10 day(s),,Foster Foster Home,Under Age,,F,A0058695924,
547,1210566089233177,0,00 year(s) 02 month(s) 15 day(s),,Foster Foster Home,Court,,M,A0058716516,
548,1210549120686821,0,00 year(s) 02 month(s) 18 day(s),daisy,Foster Foster Home,Court,,F,A0058700182,
549,1210549129604776,4,00 year(s) 02 month(s) 18 day(s),Kevin,Foster Foster Home,Court,,M,A0058700202,
550,1210549120662313,0,00 year(s) 02 month(s) 18 day(s),Oliver,Foster Foster Home,Court,,M,A0058700175,
551,1210549120637698,0,,,Foster Foster Home,Nursing Mom,,F,A0058695811,
552,1210549129542817,0,00 year(s) 02 month(s) 18 day(s),Dexter,Mutternity 1,Court,,M,A0058700164,
553,1210481323168384,65,05 year(s) 02 month(s) 23 day(s),L2-BH,Foster Foster Home,Available,L2,N,A0058646785,
554,1211134572805863,45,05 year(s) 02 month(s) 25 day(s),L2-SF,Foster Foster Home,Available,L2,N,A0058638515,-
555,1211134587044183,48,02 year(s) 02 month(s) 29 day(s),L2-SF,Foster Foster Home,Available,L2,F,A0058615060,-
556,1210408099941269,23,00 year(s) 07 month(s) 02 day(s),L1,Foster Foster Home,Court,L1,F,A0058579697,
557,1210408099718621,45,00 year(s) 07 month(s) 02 day(s),L1,Foster Foster Home,Court,L1,M,A0058579660,
558,1210408099446736,135,10 year(s) 03 month(s) 02 day(s),,Dogs 202 4,Court,,M,A0058578043,
559,1210408063971978,135,12 year(s) 03 month(s) 02 day(s),,Dogs 202 1,Court,,F,A0058577701,
560,1210408063969165,120,12 year(s) 03 month(s) 02 day(s),,Dogs 202 3,Court,,F,A0058577751,
561,1211134910257350,56,01 year(s) 03 month(s) 11 day(s),L1,Foster Foster Home,Available,L1,S,A0058520937,-
562,1211134910138874,39,01 year(s) 01 month(s) 13 day(s),L2 - SF,Foster Foster Home,Available,L2,S,A0058515382,+
563,1210246644621960,68,09 year(s) 08 month(s) 02 day(s),A489149,Foster Foster Home,Available,,F,A0053303591,+
564,1211134573013430,58,06 year(s) 01 month(s) 15 day(s),L1,Foster Foster Home,Available,L1,S,A0056354164,+
565,1210167864810397,28,00 year(s) 05 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,N,A0058434499,
566,1211134909830894,38,03 year(s) 04 month(s) 07 day(s),L1,Foster Foster Home,Available,L1,S,A0058345198,-
567,1211134906295428,69,03 year(s) 07 month(s) 13 day(s),L1,Foster Foster Home,Available,L1,S,A0057663603,-
568,1211134587078566,69,03 year(s) 07 month(s) 13 day(s),L1,Foster Foster Home,Available,L1,S,A0057663603,-
569,1211134910064167,42,04 year(s) 04 month(s) 21 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0055675268,-
570,1209384901535093,59,04 year(s) 01 month(s) 17 day(s),L2-BR,Foster Foster Home,Available,L2,N,A0056329160,
571,1211134586726893,48,02 year(s) 09 month(s) 07 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0057325800,-
572,1211134587205767,45,02 year(s) 10 month(s) 18 day(s),L1,Foster Foster Home,Available,L1,S,A0057054603,+
573,1208546898803264,54,04 year(s) 10 month(s) 14 day(s),,Foster Foster Home,Available,,S,A0057075321,+
574,1211134572991659,54,01 year(s) 09 month(s) 21 day(s),L1,Foster Foster Home,Available,L1,S,A0057051256,-
575,1207450809984234,42,,,Foster Foster Home,Available,,N,A0056032086,-
576,1211134587253430,44,03 year(s) 05 month(s) 11 day(s),L1,Foster Foster Home,Available,L1,S,A0055697269,-
577,1211134570689719,52,02 year(s) 05 month(s) 00 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0054667066,-
578,1211134572707654,44,04 year(s) 07 month(s) 20 day(s),L1-2024-000263,Foster Foster Home,Available,L1,S,A0055062948,+
579,1211165576878737,51,05 year(s) 02 month(s) 10 day(s),L1    A899855,Foster Foster Home,Available,L1,S,A0053636779,
580,1204917313167441,62,07 year(s) 03 month(s) 05 day(s),A873763,Foster Foster Home,Available,,N,A0053611747,-
581,1205511115692639,41,,,Foster Foster Home,Available,,S,A0054159016,+
582,1205458289483307,70,,,Foster Foster Home,Available,,N,A0054123479,-
583,1204597009650252,67,08 year(s) 01 month(s) 07 day(s),A883569,Foster Foster Home,Available,,S,A0053621296,-
584,1204896006832649,18,03 year(s) 02 month(s) 14 day(s),A899774,Foster Foster Home,Court,,F,A0053637026,-
585,1204848853917729,54,03 year(s) 10 month(s) 09 day(s),A898038,Foster Foster Home,Available,,N,A0053635437,-
586,1211134910534120,60,05 year(s) 08 month(s) 02 day(s),L2-OA  A895475,Foster Foster Home,Available,L2,N,A0053632972,-
587,1211134572988621,54,04 year(s) 05 month(s) 08 day(s),A889029  L2-BR/A,Foster Foster Home,Available,L2,N,A0053626387,-
588,1211134572672572,67,09 year(s) 07 month(s) 03 day(s),L1,Foster Foster Home,Available,L1,S,A0055028046,-
589,1211134909554839,36,02 year(s) 08 month(s) 17 day(s),L2-OA,Foster Foster Home,Court,L2,S,A0054884374,-
590,1211134586960742,37,04 year(s) 03 month(s) 11 day(s),L1,Foster Foster Home,Available,L1,S,A0055941918,-
591,1211134573154407,47,04 year(s) 03 month(s) 14 day(s),L1,Foster Foster Home,Available,L1,S,A0055923266,+
592,1211134910379792,50,04 year(s) 03 month(s) 08 day(s),L1,Foster Foster Home,Available,L1,S,A0055954321,-
593,1211134573370167,46,04 year(s) 03 month(s) 09 day(s),L2-OA/H,Foster Foster Home,Available,L2,S,A0055954982,+
594,1211134573366488,46,04 year(s) 03 month(s) 09 day(s),L2-OA/H,Foster Foster Home,Available,L2,S,A0055954982,+
