,gid_x,Weight_y,Age_y,LevelReason,Location_y,CurrentStatus,Level_y,Sex_y,AnimalID,HW_y
450,1211069988130886,40,03 year(s) 00 month(s) 12 day(s),L1,Dogs 502 6,Available,L1,M,A0059121408,-
451,1211069988732296,40,03 year(s) 00 month(s) 12 day(s),L1,Dogs 502 6,Available,L1,M,A0059121408,-
452,1211069988732306,40,03 year(s) 00 month(s) 12 day(s),L1,Dogs 502 6,Available,L1,M,A0059121408,-
453,1211069988550474,11,00 year(s) 02 month(s) 14 day(s),L3-SF,Foster Friendly Finder,Available,L3,M,A0059116423,
454,1211069988550496,11,00 year(s) 02 month(s) 14 day(s),L3-SF,Foster Friendly Finder,Available,L3,M,A0059116423,
455,1211069988634080,11,00 year(s) 02 month(s) 14 day(s),L3-SF,Foster Friendly Finder,Available,L3,M,A0059116423,
456,1211069988513639,42,06 year(s) 00 month(s) 08 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059116425,-
457,1211069988632957,42,06 year(s) 00 month(s) 08 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059116425,-
458,1211069988632967,42,06 year(s) 00 month(s) 08 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059116425,-
459,1211061537468360,49,01 year(s) 00 month(s) 14 day(s),L1,Dog Pre/Post Op 138 1,Court,L1,M,A0059114218,-
460,1211061538500055,49,01 year(s) 00 month(s) 14 day(s),L1,Dog Pre/Post Op 138 1,Court,L1,M,A0059114218,-
461,1211061538500065,49,01 year(s) 00 month(s) 14 day(s),L1,Dog Pre/Post Op 138 1,Court,L1,M,A0059114218,-
462,1211061576828800,42,02 year(s) 00 month(s) 14 day(s),L1,Dog ISO 153 B6,Court,L1,M,A0059114222,-
463,1211061578906888,42,02 year(s) 00 month(s) 14 day(s),L1,Dog ISO 153 B6,Court,L1,M,A0059114222,-
464,1211061578906898,42,02 year(s) 00 month(s) 14 day(s),L1,Dog ISO 153 B6,Court,L1,M,A0059114222,-
465,1211061538480088,50,02 year(s) 00 month(s) 13 day(s),L2-BR,Foster Trial Adoption,Trial Adoption,L2,N,A0059114272,-
466,1211061538480110,50,02 year(s) 00 month(s) 13 day(s),L2-BR,Foster Trial Adoption,Trial Adoption,L2,N,A0059114272,-
467,1211061538510669,50,02 year(s) 00 month(s) 13 day(s),L2-BR,Foster Trial Adoption,Trial Adoption,L2,N,A0059114272,-
468,1211061537514348,47,03 year(s) 00 month(s) 13 day(s),L2-A,Dogs 201 6,Court,L2,F,A0059114202,-
469,1211061537514370,47,03 year(s) 00 month(s) 13 day(s),L2-A,Dogs 201 6,Court,L2,F,A0059114202,-
470,1211061538420640,47,03 year(s) 00 month(s) 13 day(s),L2-A,Dogs 201 6,Court,L2,F,A0059114202,-
471,1211061538407186,23,01 year(s) 00 month(s) 14 day(s),L1,Dogs 302 2,Court,L1,M,A0059114209,-
472,1211061538407208,23,01 year(s) 00 month(s) 14 day(s),L1,Dogs 302 2,Court,L1,M,A0059114209,-
473,1211061538421446,23,01 year(s) 00 month(s) 14 day(s),L1,Dogs 302 2,Court,L1,M,A0059114209,-
474,1211061447918073,32,01 year(s) 00 month(s) 14 day(s),L1,Dog Pre/Post Op 138 4,Court,L1,F,A0059114213,-
475,1211061447918095,32,01 year(s) 00 month(s) 14 day(s),L1,Dog Pre/Post Op 138 4,Court,L1,F,A0059114213,-
476,1211061447935094,32,01 year(s) 00 month(s) 14 day(s),L1,Dog Pre/Post Op 138 4,Court,L1,F,A0059114213,-
477,1211061573495986,2,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112746,
478,1211061578738661,2,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112746,
479,1211061578738671,2,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112746,
480,1211061537472777,2,00 year(s) 01 month(s) 03 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112765,
481,1211061537472799,2,00 year(s) 01 month(s) 03 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112765,
482,1211061538298856,2,00 year(s) 01 month(s) 03 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112765,
483,1211061578495354,29,00 year(s) 04 month(s) 14 day(s),L1,Dogs 502 C5,Available,L1,S,A0059113015,
484,1211061578495376,29,00 year(s) 04 month(s) 14 day(s),L1,Dogs 502 C5,Available,L1,S,A0059113015,
485,1211061578699390,29,00 year(s) 04 month(s) 14 day(s),L1,Dogs 502 C5,Available,L1,S,A0059113015,
486,1211061577097512,19,00 year(s) 03 month(s) 14 day(s),L1,Foster Friendly Finder,Available,L1,F,A0059113422,
487,1211061578686373,19,00 year(s) 03 month(s) 14 day(s),L1,Foster Friendly Finder,Available,L1,F,A0059113422,
488,1211061578686383,19,00 year(s) 03 month(s) 14 day(s),L1,Foster Friendly Finder,Available,L1,F,A0059113422,
489,1211061444955891,3,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112662,
490,1211061447673854,3,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112662,
491,1211061447673864,3,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112662,
492,1211061446993407,2,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112722,
493,1211061446993429,2,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112722,
494,1211061447685794,2,00 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112722,
495,1211061577914324,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112653,
496,1211061577914346,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112653,
497,1211061578553592,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112653,
498,1211061446813291,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112691,
499,1211061447676441,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112691,
500,1211061447676451,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,M,A0059112691,
501,1211061447535469,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112611,
502,1211061447535491,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112611,
503,1211061447554142,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112611,
504,1211061446305459,72,05 year(s) 04 month(s) 29 day(s),L1,Dogs 079 A2,Available,L1,N,A0059111557,-
505,1211061447547498,72,05 year(s) 04 month(s) 29 day(s),L1,Dogs 079 A2,Available,L1,N,A0059111557,-
506,1211061447547508,72,05 year(s) 04 month(s) 29 day(s),L1,Dogs 079 A2,Available,L1,N,A0059111557,-
507,1211061536838511,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112561,
508,1211061538060279,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112561,
509,1211061538060289,2,00 year(s) 01 month(s) 04 day(s),L1,Foster Foster Home,Under Age,L1,F,A0059112561,
510,1211061538039936,31,01 year(s) 06 month(s) 15 day(s),L1,Foster Foster Home,Available,L1,F,A0059110884,-
511,1211061538039958,31,01 year(s) 06 month(s) 15 day(s),L1,Foster Foster Home,Available,L1,F,A0059110884,-
512,1211061538060183,31,01 year(s) 06 month(s) 15 day(s),L1,Foster Foster Home,Available,L1,F,A0059110884,-
513,1211061578316626,24,00 year(s) 07 month(s) 13 day(s),L1,Dog Quarantine A7,Available,L1,F,A0059108996,-
514,1211061578316648,24,00 year(s) 07 month(s) 13 day(s),L1,Dog Quarantine A7,Available,L1,F,A0059108996,-
515,1211061578335053,24,00 year(s) 07 month(s) 13 day(s),L1,Dog Quarantine A7,Available,L1,F,A0059108996,-
516,1211061447375409,15,13 year(s) 00 month(s) 13 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059109376,-
517,1211061447375431,15,13 year(s) 00 month(s) 13 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059109376,-
518,1211061447442169,15,13 year(s) 00 month(s) 13 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059109376,-
519,1211061445336290,44,04 year(s) 00 month(s) 14 day(s),L1,Dogs 506 A4,Cruelty Exam,L1,F,A0059106772,-
520,1211061447330665,44,04 year(s) 00 month(s) 14 day(s),L1,Dogs 506 A4,Cruelty Exam,L1,F,A0059106772,-
521,1211061447330675,44,04 year(s) 00 month(s) 14 day(s),L1,Dogs 506 A4,Cruelty Exam,L1,F,A0059106772,-
522,1211061577343449,23,00 year(s) 08 month(s) 13 day(s),L1,Dogs 606 A1,Cruelty Exam,L1,M,A0059106777,-
523,1211061578197968,23,00 year(s) 08 month(s) 13 day(s),L1,Dogs 606 A1,Cruelty Exam,L1,M,A0059106777,-
524,1211061578197978,23,00 year(s) 08 month(s) 13 day(s),L1,Dogs 606 A1,Cruelty Exam,L1,M,A0059106777,-
525,1211051636055759,8,04 year(s) 00 month(s) 10 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059105371,-
526,1211051636907275,8,04 year(s) 00 month(s) 10 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059105371,-
527,1211051636907285,8,04 year(s) 00 month(s) 10 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059105371,-
528,1211051785233134,15,00 year(s) 03 month(s) 13 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059102980,
529,1211051785233156,15,00 year(s) 03 month(s) 13 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059102980,
530,1211051785455514,15,00 year(s) 03 month(s) 13 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059102980,
531,1211051780768739,20,02 year(s) 00 month(s) 14 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059103552,-
532,1211051785461619,20,02 year(s) 00 month(s) 14 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059103552,-
533,1211051785461629,20,02 year(s) 00 month(s) 14 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059103552,-
534,1211051748086909,65,03 year(s) 00 month(s) 05 day(s),L1,Featured Dogs 53,Available,L1,M,A0059102424,-
535,1211051749878800,65,03 year(s) 00 month(s) 05 day(s),L1,Featured Dogs 53,Available,L1,M,A0059102424,-
536,1211051749878810,65,03 year(s) 00 month(s) 05 day(s),L1,Featured Dogs 53,Available,L1,M,A0059102424,-
537,1211051747576372,15,00 year(s) 05 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059102003,
538,1211051747576394,15,00 year(s) 05 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059102003,
539,1211051749762655,15,00 year(s) 05 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059102003,
540,1211051634925091,41,01 year(s) 06 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059101358,-
541,1211051634925113,41,01 year(s) 06 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059101358,-
542,1211051636009966,41,01 year(s) 06 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059101358,-
543,1211051744910520,7,08 year(s) 00 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059001294,-
544,1211051748681209,7,08 year(s) 00 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059001294,-
545,1211051748681219,7,08 year(s) 00 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059001294,-
546,1211051748455784,61,02 year(s) 00 month(s) 16 day(s),L2-LB,Dog Quarantine A5,Available,L2,M,A0059091500,-
547,1211051748455807,61,02 year(s) 00 month(s) 16 day(s),L2-LB,Dog Quarantine A5,Available,L2,M,A0059091500,-
548,1211051748678093,61,02 year(s) 00 month(s) 16 day(s),L2-LB,Dog Quarantine A5,Available,L2,M,A0059091500,-
549,1211041336361767,21,00 year(s) 04 month(s) 16 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059092566,
550,1211041339760094,21,00 year(s) 04 month(s) 16 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059092566,
551,1211041339760104,21,00 year(s) 04 month(s) 16 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059092566,
552,1211030048957380,44,08 year(s) 00 month(s) 15 day(s),L2 SF,Foster Foster Home,Available,L2,S,A0059089105,+
553,1211030048957398,44,08 year(s) 00 month(s) 15 day(s),L2 SF,Foster Foster Home,Available,L2,S,A0059089105,+
554,1211030048957406,44,08 year(s) 00 month(s) 15 day(s),L2 SF,Foster Foster Home,Available,L2,S,A0059089105,+
555,1211030183370237,28,00 year(s) 08 month(s) 17 day(s),L1,Small Animals C2,Pending Medical Assessment/Treatment,L1,F,A0059090299,-
556,1211030183370255,28,00 year(s) 08 month(s) 17 day(s),L1,Small Animals C2,Pending Medical Assessment/Treatment,L1,F,A0059090299,-
557,1211030183370263,28,00 year(s) 08 month(s) 17 day(s),L1,Small Animals C2,Pending Medical Assessment/Treatment,L1,F,A0059090299,-
558,1211030270132963,45,00 year(s) 10 month(s) 17 day(s),L1,Dogs 403 A6,Available,L1,M,A0059086837,-
559,1211030270132981,45,00 year(s) 10 month(s) 17 day(s),L1,Dogs 403 A6,Available,L1,M,A0059086837,-
560,1211030270132989,45,00 year(s) 10 month(s) 17 day(s),L1,Dogs 403 A6,Available,L1,M,A0059086837,-
561,1211030180728478,55,04 year(s) 00 month(s) 17 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059085024,-
562,1211030183026582,55,04 year(s) 00 month(s) 17 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059085024,-
563,1211030183026590,55,04 year(s) 00 month(s) 17 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059085024,-
564,1211030181830788,57,01 year(s) 00 month(s) 17 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059085026,-
565,1211030183038444,57,01 year(s) 00 month(s) 17 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059085026,-
566,1211030183038452,57,01 year(s) 00 month(s) 17 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059085026,-
567,1211019212380005,9,11 year(s) 00 month(s) 18 day(s),L2-SF,Dog Visiting 060 C4,Adopted,L2,S,A0059082861,-
568,1211019213462997,9,11 year(s) 00 month(s) 18 day(s),L2-SF,Dog Visiting 060 C4,Adopted,L2,S,A0059082861,-
569,1211019213463005,9,11 year(s) 00 month(s) 18 day(s),L2-SF,Dog Visiting 060 C4,Adopted,L2,S,A0059082861,-
570,1211019132322194,25,00 year(s) 09 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059082703,-
571,1211019133267925,25,00 year(s) 09 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059082703,-
572,1211019133267933,25,00 year(s) 09 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059082703,-
573,1211019132811079,56,02 year(s) 00 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,M,A0059082483,-
574,1211019132811097,56,02 year(s) 00 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,M,A0059082483,-
575,1211019133278260,56,02 year(s) 00 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,M,A0059082483,-
576,1211019063671779,16,02 year(s) 00 month(s) 19 day(s),L1,Dogs 602 C3,Available,L1,N,A0059080152,-
577,1211019063671797,16,02 year(s) 00 month(s) 19 day(s),L1,Dogs 602 C3,Available,L1,N,A0059080152,-
578,1211019063671805,16,02 year(s) 00 month(s) 19 day(s),L1,Dogs 602 C3,Available,L1,N,A0059080152,-
579,1211015221721119,5,10 year(s) 00 month(s) 20 day(s),L3-BH,Clinic Clinic,Adopted,L3,N,A0059076738,-
580,1211015221721137,5,10 year(s) 00 month(s) 20 day(s),L3-BH,Clinic Clinic,Adopted,L3,N,A0059076738,-
581,1211015221721145,5,10 year(s) 00 month(s) 20 day(s),L3-BH,Clinic Clinic,Adopted,L3,N,A0059076738,-
582,1211014873766649,41,04 year(s) 00 month(s) 19 day(s),L1,Dogs 501 7,Available,L1,M,A0059077476,-
583,1211014874055554,41,04 year(s) 00 month(s) 19 day(s),L1,Dogs 501 7,Available,L1,M,A0059077476,-
584,1211014874055562,41,04 year(s) 00 month(s) 19 day(s),L1,Dogs 501 7,Available,L1,M,A0059077476,-
585,1211014743776603,62,02 year(s) 00 month(s) 19 day(s),L1,Foster Foster Home,Trial Adoption,L1,N,A0059077471,-
586,1211014743956263,62,02 year(s) 00 month(s) 19 day(s),L1,Foster Foster Home,Trial Adoption,L1,N,A0059077471,-
587,1211014743956271,62,02 year(s) 00 month(s) 19 day(s),L1,Foster Foster Home,Trial Adoption,L1,N,A0059077471,-
588,1211003986817099,40,06 year(s) 00 month(s) 03 day(s),L1,Dog Quarantine A2,Microchip,L1,S,A0059066126,-
589,1211003986817117,40,06 year(s) 00 month(s) 03 day(s),L1,Dog Quarantine A2,Microchip,L1,S,A0059066126,-
590,1211003986817125,40,06 year(s) 00 month(s) 03 day(s),L1,Dog Quarantine A2,Microchip,L1,S,A0059066126,-
591,1211003906928996,43,05 year(s) 00 month(s) 22 day(s),L1,Foster Foster Home,Trial Adoption,L1,S,A0059061473,-
592,1211003906929014,43,05 year(s) 00 month(s) 22 day(s),L1,Foster Foster Home,Trial Adoption,L1,S,A0059061473,-
593,1211003906929022,43,05 year(s) 00 month(s) 22 day(s),L1,Foster Foster Home,Trial Adoption,L1,S,A0059061473,-
594,1211003905472249,15,00 year(s) 04 month(s) 22 day(s),L1,Dogs 502 C3,Available,L1,N,A0059061552,
595,1211003906931471,15,00 year(s) 04 month(s) 22 day(s),L1,Dogs 502 C3,Available,L1,N,A0059061552,
596,1211003906931479,15,00 year(s) 04 month(s) 22 day(s),L1,Dogs 502 C3,Available,L1,N,A0059061552,
597,1211003906655281,80,,STAFF ONLY,Dogs 202 5,Court,STAFF ONLY,M,A0059030244,
598,1211003906655299,80,,STAFF ONLY,Dogs 202 5,Court,STAFF ONLY,M,A0059030244,
599,1211003906655307,80,,STAFF ONLY,Dogs 202 5,Court,STAFF ONLY,M,A0059030244,
600,1210993992073291,42,01 year(s) 00 month(s) 22 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059057945,-
601,1210993992073309,42,01 year(s) 00 month(s) 22 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059057945,-
602,1210993992073317,42,01 year(s) 00 month(s) 22 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059057945,-
603,1210993881128608,29,00 year(s) 07 month(s) 23 day(s),L1,Foster Trial Adoption,Available,L1,F,A0059055438,-
604,1210993881128626,29,00 year(s) 07 month(s) 23 day(s),L1,Foster Trial Adoption,Available,L1,F,A0059055438,-
605,1210993881128634,29,00 year(s) 07 month(s) 23 day(s),L1,Foster Trial Adoption,Available,L1,F,A0059055438,-
606,1210993879922726,37,03 year(s) 00 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,N,A0059047995,+
607,1210993880936193,37,03 year(s) 00 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,N,A0059047995,+
608,1210993880936201,37,03 year(s) 00 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,N,A0059047995,+
609,1210993991368255,65,03 year(s) 00 month(s) 24 day(s),L2-SF,Foster Foster Home,Available,L2,N,A0059047768,-
610,1210993991412239,65,03 year(s) 00 month(s) 24 day(s),L2-SF,Foster Foster Home,Available,L2,N,A0059047768,-
611,1210993991412247,65,03 year(s) 00 month(s) 24 day(s),L2-SF,Foster Foster Home,Available,L2,N,A0059047768,-
612,1210971366593489,35,01 year(s) 00 month(s) 24 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059044924,+
613,1210971366895617,35,01 year(s) 00 month(s) 24 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059044924,+
614,1210971366895625,35,01 year(s) 00 month(s) 24 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059044924,+
615,1210956513481148,34,07 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Available,L1,M,A0059032318,+
616,1210956513701847,34,07 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Available,L1,M,A0059032318,+
617,1210956513701855,34,07 year(s) 00 month(s) 27 day(s),L1,Foster Foster Home,Available,L1,M,A0059032318,+
618,1210954253601825,66,,L3- SF/ BR,Foster Foster Home,Available,L3,M,A0059030332,-
619,1210954253601851,66,,L3- SF/ BR,Foster Foster Home,Available,L3,M,A0059030332,-
620,1210954253529267,19,06 year(s) 00 month(s) 27 day(s),L2-SD,Foster Trial Adoption,Trial Adoption,L2,N,A0059028888,-
621,1210954253529285,19,06 year(s) 00 month(s) 27 day(s),L2-SD,Foster Trial Adoption,Trial Adoption,L2,N,A0059028888,-
622,1210954253529293,19,06 year(s) 00 month(s) 27 day(s),L2-SD,Foster Trial Adoption,Trial Adoption,L2,N,A0059028888,-
623,1210954177063763,0,04 year(s) 00 month(s) 29 day(s),STAFF ONLY,Dogs 203 5,Court,STAFF ONLY,S,A0059023455,
624,1210954177322793,0,04 year(s) 00 month(s) 29 day(s),STAFF ONLY,Dogs 203 5,Court,STAFF ONLY,S,A0059023455,
625,1210954177322801,0,04 year(s) 00 month(s) 29 day(s),STAFF ONLY,Dogs 203 5,Court,STAFF ONLY,S,A0059023455,
626,1210954502407214,40,01 year(s) 00 month(s) 28 day(s),L1,Dogs 502 5,Available,L1,M,A0059023440,-
627,1210954502407232,40,01 year(s) 00 month(s) 28 day(s),L1,Dogs 502 5,Available,L1,M,A0059023440,-
628,1210954502407240,40,01 year(s) 00 month(s) 28 day(s),L1,Dogs 502 5,Available,L1,M,A0059023440,-
629,1210945596166603,16,01 year(s) 06 month(s) 29 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059017730,-
630,1210945598384811,16,01 year(s) 06 month(s) 29 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059017730,-
631,1210945598384819,16,01 year(s) 06 month(s) 29 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059017730,-
632,1210934353996168,4,00 year(s) 02 month(s) 03 day(s),L1,Foster Foster Home,Cruelty Exam,L1,M,A0059007888,
633,1210934354735207,4,00 year(s) 02 month(s) 03 day(s),L1,Foster Foster Home,Cruelty Exam,L1,M,A0059007888,
634,1210934354735215,4,00 year(s) 02 month(s) 03 day(s),L1,Foster Foster Home,Cruelty Exam,L1,M,A0059007888,
635,1210934206215622,5,00 year(s) 02 month(s) 03 day(s),L1,Foster Foster Home,Rescue,L1,F,A0059007887,
636,1210934206215640,5,00 year(s) 02 month(s) 03 day(s),L1,Foster Foster Home,Rescue,L1,F,A0059007887,
637,1210934207078778,5,00 year(s) 02 month(s) 03 day(s),L1,Foster Foster Home,Rescue,L1,F,A0059007887,
638,1210934206080971,73,01 year(s) 06 month(s) 29 day(s),L2-BH,Foster Trial Adoption,Trial Adoption,L2,N,A0059004104,-
639,1210934206920909,73,01 year(s) 06 month(s) 29 day(s),L2-BH,Foster Trial Adoption,Trial Adoption,L2,N,A0059004104,-
640,1210934206920917,73,01 year(s) 06 month(s) 29 day(s),L2-BH,Foster Trial Adoption,Trial Adoption,L2,N,A0059004104,-
641,1210923860833471,33,00 year(s) 05 month(s) 26 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059004088,
642,1210923865507601,33,00 year(s) 05 month(s) 26 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059004088,
643,1210923865507609,33,00 year(s) 05 month(s) 26 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0059004088,
644,1210923746432281,50,04 year(s) 01 month(s) 00 day(s),L1,Foster Foster Home,Available,L1,M,A0059004782,-
645,1210923748566813,50,04 year(s) 01 month(s) 00 day(s),L1,Foster Foster Home,Available,L1,M,A0059004782,-
646,1210923748566821,50,04 year(s) 01 month(s) 00 day(s),L1,Foster Foster Home,Available,L1,M,A0059004782,-
647,1210912477228135,24,00 year(s) 05 month(s) 00 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058998972,
648,1210912477459790,24,00 year(s) 05 month(s) 00 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058998972,
649,1210912477459798,24,00 year(s) 05 month(s) 00 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058998972,
650,1210912476026616,7,00 year(s) 04 month(s) 01 day(s),L1,Foster Foster Home,Available,L1,F,A0058994062,
651,1210912477132970,7,00 year(s) 04 month(s) 01 day(s),L1,Foster Foster Home,Available,L1,F,A0058994062,
652,1210912477132978,7,00 year(s) 04 month(s) 01 day(s),L1,Foster Foster Home,Available,L1,F,A0058994062,
653,1210912260629828,53,01 year(s) 01 month(s) 01 day(s),L1,Foster Friendly Finder,Available,L1,F,A0058994579,-
654,1210912260629846,53,01 year(s) 01 month(s) 01 day(s),L1,Foster Friendly Finder,Available,L1,F,A0058994579,-
655,1210912260629854,53,01 year(s) 01 month(s) 01 day(s),L1,Foster Friendly Finder,Available,L1,F,A0058994579,-
656,1210897289618275,13,00 year(s) 04 month(s) 03 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058987574,
657,1210897289618293,13,00 year(s) 04 month(s) 03 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058987574,
658,1210897289828660,13,00 year(s) 04 month(s) 03 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058987574,
659,1210894317148687,11,05 year(s) 01 month(s) 03 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058981445,-
660,1210894317239887,11,05 year(s) 01 month(s) 03 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058981445,-
661,1210894317239895,11,05 year(s) 01 month(s) 03 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058981445,-
662,1210894043448324,33,03 year(s) 01 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058978189,+
663,1210894043514266,33,03 year(s) 01 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058978189,+
664,1210894043514274,33,03 year(s) 01 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058978189,+
665,1210885872676971,28,02 year(s) 01 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058972245,-
666,1210885872676989,28,02 year(s) 01 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058972245,-
667,1210885872676997,28,02 year(s) 01 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058972245,-
668,1210885655168015,39,02 year(s) 01 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,F,A0058970456,-
669,1210885655168033,39,02 year(s) 01 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,F,A0058970456,-
670,1210885655168041,39,02 year(s) 01 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,F,A0058970456,-
